time,Fx,Fy,Fz,Tx,Ty,Tz,dx,dy,dz,dRx,dRy,dRz
72.3503,0.157054,-2.4998,0,0,0,0.219841,-0.00294434,0.02,0,0,0,-3.54166
72.3685,0.157054,-2.4998,0,0,0,0.219841,-0.00287544,0.02,0,0,0,-3.50748
72.3843,0.157054,-2.4998,0,0,0,0.219841,-0.00281843,0.02,0,0,0,-3.47877
72.4026,0.157054,-2.4998,0,0,0,0.219841,-0.00275528,0.02,0,0,0,-3.4464
72.4195,0.157054,-2.4998,0,0,0,0.219841,-0.00269996,0.02,0,0,0,-3.41758
72.4365,0.157054,-2.4998,0,0,0,0.219841,-0.00264698,0.02,0,0,0,-3.38953
72.4549,0.157054,-2.4998,0,0,0,0.219841,-0.00259241,0.02,0,0,0,-3.36012
72.4713,0.157054,-2.4998,0,0,0,0.219841,-0.00254611,0.02,0,0,0,-3.33477
72.4873,0.157054,-2.4998,0,0,0,0.219841,-0.00250279,0.02,0,0,0,-3.31069
72.5004,0.157054,-2.4998,0,0,0,0.219841,-0.00246867,0.02,0,0,0,-3.29148
72.517,0.157054,-2.4998,0,0,0,0.219841,-0.00242759,0.02,0,0,0,-3.26798
72.5324,0.157054,-2.4998,0,0,0,0.219841,-0.0023906,0.02,0,0,0,-3.24651
72.5463,0.157054,-2.4998,0,0,0,0.219841,-0.0023588,0.02,0,0,0,-3.22779
72.5622,0.157054,-2.4998,0,0,0,0.219841,-0.00232408,0.02,0,0,0,-3.20704
72.5781,0.157054,-2.4998,0,0,0,0.219841,-0.00229084,0.02,0,0,0,-3.18688
72.596,0.157054,-2.4998,0,0,0,0.219841,-0.00225533,0.02,0,0,0,-3.16495
72.615,0.157054,-2.4998,0,0,0,0.219841,-0.0022196,0.02,0,0,0,-3.14248
72.6282,0.157054,-2.4998,0,0,0,0.219841,-0.00219552,0.02,0,0,0,-3.12714
72.6446,0.157054,-2.4998,0,0,0,0.219841,-0.00216716,0.02,0,0,0,-3.10879
72.6599,0.157054,-2.4998,0,0,0,0.219841,-0.00214183,0.02,0,0,0,-3.09216
72.6771,0.157054,-2.4998,0,0,0,0.219841,-0.00211465,0.02,0,0,0,-3.07401
72.6989,0.157054,-2.4998,0,0,0,0.219841,-0.00208242,0.02,0,0,0,-3.05203
72.7164,0.157054,-2.4998,0,0,0,0.219841,-0.00205759,0.02,0,0,0,-3.03481
72.7341,0.157054,-2.4998,0,0,0,0.219841,-0.00203394,0.02,0,0,0,-3.01813
72.7511,0.157054,-2.4998,0,0,0,0.219841,-0.00201207,0.02,0,0,0,-3.00246
72.7672,0.157054,-2.4998,0,0,0,0.219841,-0.00199236,0.02,0,0,0,-2.9881
72.7832,0.157054,-2.4998,0,0,0,0.219841,-0.00197365,0.02,0,0,0,-2.97428
72.8012,0.157054,-2.4998,0,0,0,0.219841,-0.00195363,0.02,0,0,0,-2.95922
72.8169,0.157054,-2.4998,0,0,0,0.219841,-0.00193694,0.02,0,0,0,-2.94647
72.8351,0.157054,-2.4998,0,0,0,0.219841,-0.00191859,0.02,0,0,0,-2.93221
72.8539,0.157054,-2.4998,0,0,0,0.219841,-0.00190065,0.02,0,0,0,-2.91801
72.8708,0.157054,-2.4998,0,0,0,0.219841,-0.00188524,0.02,0,0,0,-2.90562
72.8867,0.157054,-2.4998,0,0,0,0.219841,-0.00187129,0.02,0,0,0,-2.89423
72.9046,0.157054,-2.4998,0,0,0,0.219841,-0.0018565,0.02,0,0,0,-2.88194
72.9192,0.157054,-2.4998,0,0,0,0.219841,-0.0018449,0.02,0,0,0,-2.87217
72.9377,0.157054,-2.4998,0,0,0,0.219841,-0.00183097,0.02,0,0,0,-2.86022
72.9547,0.157054,-2.4998,0,0,0,0.219841,-0.00181867,0.02,0,0,0,-2.8495
72.9676,0.157054,-2.4998,0,0,0,0.219841,-0.0018097,0.02,0,0,0,-2.84159
72.9832,0.157054,-2.4998,0,0,0,0.219841,-0.00179934,0.02,0,0,0,-2.8323
72.9976,0.157054,-2.4998,0,0,0,0.219841,-0.00179018,0.02,0,0,0,-2.82398
73.0117,0.157054,-2.4998,0,0,0,0.219841,-0.00178156,0.02,0,0,0,-2.81605
73.0297,0.157054,-2.4998,0,0,0,0.219841,-0.00177107,0.02,0,0,0,-2.80621
73.0454,0.157054,-2.4998,0,0,0,0.219841,-0.00176232,0.02,0,0,0,-2.79789
73.0633,0.157054,-2.4998,0,0,0,0.219841,-0.00175286,0.02,0,0,0,-2.78873
73.077,0.157054,-2.4998,0,0,0,0.219841,-0.00174587,0.02,0,0,0,-2.78188
73.0908,0.157054,-2.4998,0,0,0,0.219841,-0.00173914,0.02,0,0,0,-2.77518
73.1045,0.157054,-2.4998,0,0,0,0.219841,-0.0017327,0.02,0,0,0,-2.7687
73.12,0.157054,-2.4998,0,0,0,0.219841,-0.00172569,0.02,0,0,0,-2.76153
73.1338,0.157054,-2.4998,0,0,0,0.219841,-0.00171972,0.02,0,0,0,-2.75535
73.1515,0.157054,-2.4998,0,0,0,0.219841,-0.00171244,0.02,0,0,0,-2.74768
73.1679,0.157054,-2.4998,0,0,0,0.219841,-0.00170599,0.02,0,0,0,-2.74077
73.182,0.157054,-2.4998,0,0,0,0.219841,-0.00170065,0.02,0,0,0,-2.73497
73.2003,0.157054,-2.4998,0,0,0,0.219841,-0.00169412,0.02,0,0,0,-2.72775
73.2161,0.157054,-2.4998,0,0,0,0.219841,-0.00168867,0.02,0,0,0,-2.72163
73.23,0.157054,-2.4998,0,0,0,0.219841,-0.00168408,0.02,0,0,0,-2.71642
73.245,0.157054,-2.4998,0,0,0,0.219841,-0.00167937,0.02,0,0,0,-2.71098
73.2576,0.157054,-2.4998,0,0,0,0.219841,-0.00167552,0.02,0,0,0,-2.70649
73.2698,0.157054,-2.4998,0,0,0,0.219841,-0.00167193,0.02,0,0,0,-2.70224
73.2877,0.157054,-2.4998,0,0,0,0.219841,-0.00166692,0.02,0,0,0,-2.69623
73.3026,0.157054,-2.4998,0,0,0,0.219841,-0.00166292,0.02,0,0,0,-2.69134
73.3197,0.157054,-2.4998,0,0,0,0.219841,-0.00165856,0.02,0,0,0,-2.68593
73.3355,0.157054,-2.4998,0,0,0,0.219841,-0.00165469,0.02,0,0,0,-2.68106
73.3506,0.157054,-2.4998,0,0,0,0.219841,-0.00165117,0.02,0,0,0,-2.67656
73.364,0.157054,-2.4998,0,0,0,0.219841,-0.00164816,0.02,0,0,0,-2.67267
73.3789,0.157054,-2.4998,0,0,0,0.219841,-0.00164492,0.02,0,0,0,-2.66841
73.3938,0.157054,-2.4998,0,0,0,0.219841,-0.00164184,0.02,0,0,0,-2.66431
73.4084,0.157054,-2.4998,0,0,0,0.219841,-0.00163895,0.02,0,0,0,-2.6604
73.4241,0.157054,-2.4998,0,0,0,0.219841,-0.00163596,0.02,0,0,0,-2.65631
73.4368,0.157054,-2.4998,0,0,0,0.219841,-0.00163363,0.02,0,0,0,-2.65307
73.4538,0.157054,-2.4998,0,0,0,0.219841,-0.00163067,0.02,0,0,0,-2.64889
73.4706,0.157054,-2.4998,0,0,0,0.219841,-0.00162786,0.02,0,0,0,-2.64486
73.485,0.157054,-2.4998,0,0,0,0.219841,-0.00162557,0.02,0,0,0,-2.64153
73.502,0.157054,-2.4998,0,0,0,0.219841,-0.00162298,0.02,0,0,0,-2.63769
73.5192,0.157054,-2.4998,0,0,0,0.219841,-0.00162048,0.02,0,0,0,-2.63393
73.5365,0.157054,-2.4998,0,0,0,0.219841,-0.0016181,0.02,0,0,0,-2.6303
73.5535,0.157054,-2.4998,0,0,0,0.219841,-0.00161586,0.02,0,0,0,-2.62681
73.5711,0.157054,-2.4998,0,0,0,0.219841,-0.00161367,0.02,0,0,0,-2.62335
73.5909,0.157054,-2.4998,0,0,0,0.219841,-0.00161132,0.02,0,0,0,-2.61955
73.611,0.157054,-2.4998,0,0,0,0.219841,-0.00160907,0.02,0,0,0,-2.61586
73.6258,0.157054,-2.4998,0,0,0,0.219841,-0.00160749,0.02,0,0,0,-2.61322
73.6458,0.157054,-2.4998,0,0,0,0.219841,-0.00160547,0.02,0,0,0,-2.60979
73.6609,0.157054,-2.4998,0,0,0,0.219841,-0.00160401,0.02,0,0,0,-2.60727
73.6799,0.157054,-2.4998,0,0,0,0.219841,-0.00160226,0.02,0,0,0,-2.6042
73.6951,0.157054,-2.4998,0,0,0,0.219841,-0.00160091,0.02,0,0,0,-2.6018
73.7111,0.157054,-2.4998,0,0,0,0.219841,-0.00159957,0.02,0,0,0,-2.59938
73.728,0.157054,-2.4998,0,0,0,0.219841,-0.00159821,0.02,0,0,0,-2.59688
73.7437,0.157054,-2.4998,0,0,0,0.219841,-0.001597,0.02,0,0,0,-2.59462
73.7568,0.157054,-2.4998,0,0,0,0.219841,-0.00159604,0.02,0,0,0,-2.5928
73.7757,0.157054,-2.4998,0,0,0,0.219841,-0.00159471,0.02,0,0,0,-2.59025
73.7913,0.157054,-2.4998,0,0,0,0.219841,-0.00159367,0.02,0,0,0,-2.5882
73.809,0.157054,-2.4998,0,0,0,0.219841,-0.00159254,0.02,0,0,0,-2.58595
73.8254,0.157054,-2.4998,0,0,0,0.219841,-0.00159153,0.02,0,0,0,-2.58393
73.843,0.157054,-2.4998,0,0,0,0.219841,-0.00159051,0.02,0,0,0,-2.58184
73.8567,0.157054,-2.4998,0,0,0,0.219841,-0.00158975,0.02,0,0,0,-2.58025
73.8754,0.157054,-2.4998,0,0,0,0.219841,-0.00158876,0.02,0,0,0,-2.57816
73.8913,0.157054,-2.4998,0,0,0,0.219841,-0.00158796,0.02,0,0,0,-2.57643
73.9067,0.157054,-2.4998,0,0,0,0.219841,-0.00158721,0.02,0,0,0,-2.5748
73.9208,0.157054,-2.4998,0,0,0,0.219841,-0.00158656,0.02,0,0,0,-2.57335
73.9363,0.157054,-2.4998,0,0,0,0.219841,-0.00158587,0.02,0,0,0,-2.57181
73.952,0.157054,-2.4998,0,0,0,0.219841,-0.0015852,0.02,0,0,0,-2.57028
73.9645,0.157054,-2.4998,0,0,0,0.219841,-0.00158469,0.02,0,0,0,-2.56909
73.9827,0.157054,-2.4998,0,0,0,0.219841,-0.00158398,0.02,0,0,0,-2.56743
74.0002,0.157054,-2.4998,0,0,0,0.219841,-0.00158333,0.02,0,0,0,-2.56587
74.0177,0.157054,-2.4998,0,0,0,0.219841,-0.00158271,0.02,0,0,0,-2.56437
74.034,0.157054,-2.4998,0,0,0,0.219841,-0.00158216,0.02,0,0,0,-2.56301
74.0493,0.157054,-2.4998,0,0,0,0.219841,-0.00158167,0.02,0,0,0,-2.56177
74.0645,0.157054,-2.4998,0,0,0,0.219841,-0.0015812,0.02,0,0,0,-2.56058
74.0795,0.157054,-2.4998,0,0,0,0.219841,-0.00158075,0.02,0,0,0,-2.55944
74.096,0.157054,-2.4998,0,0,0,0.219841,-0.00158028,0.02,0,0,0,-2.55821
74.1098,0.157054,-2.4998,0,0,0,0.219841,-0.00157991,0.02,0,0,0,-2.55721
74.125,0.157054,-2.4998,0,0,0,0.219841,-0.00157951,0.02,0,0,0,-2.55615
74.1384,0.157054,-2.4998,0,0,0,0.219841,-0.00157918,0.02,0,0,0,-2.55523
74.1505,0.157054,-2.4998,0,0,0,0.219841,-0.00157888,0.02,0,0,0,-2.55442
74.1649,0.157054,-2.4998,0,0,0,0.219841,-0.00157855,0.02,0,0,0,-2.55348
74.1782,0.157054,-2.4998,0,0,0,0.219841,-0.00157825,0.02,0,0,0,-2.55263
74.1915,0.157054,-2.4998,0,0,0,0.219841,-0.00157797,0.02,0,0,0,-2.55181
74.2045,0.157054,-2.4998,0,0,0,0.219841,-0.00157769,0.02,0,0,0,-2.55102
74.2186,0.157054,-2.4998,0,0,0,0.219841,-0.00157741,0.02,0,0,0,-2.55019
74.2337,0.157054,-2.4998,0,0,0,0.219841,-0.00157712,0.02,0,0,0,-2.54933
74.2476,0.157054,-2.4998,0,0,0,0.219841,-0.00157687,0.02,0,0,0,-2.54855
74.261,0.157054,-2.4998,0,0,0,0.219841,-0.00157663,0.02,0,0,0,-2.54782
74.2734,0.157054,-2.4998,0,0,0,0.219841,-0.00157642,0.02,0,0,0,-2.54716
74.2868,0.157054,-2.4998,0,0,0,0.219841,-0.0015762,0.02,0,0,0,-2.54647
74.2992,0.157054,-2.4998,0,0,0,0.219841,-0.001576,0.02,0,0,0,-2.54583
74.3129,0.157054,-2.4998,0,0,0,0.219841,-0.00157579,0.02,0,0,0,-2.54516
74.3269,0.157054,-2.4998,0,0,0,0.219841,-0.00157559,0.02,0,0,0,-2.54449
74.3443,0.157054,-2.4998,0,0,0,0.219841,-0.00157534,0.02,0,0,0,-2.54368
74.3607,0.157054,-2.4998,0,0,0,0.219841,-0.00157513,0.02,0,0,0,-2.54294
74.3775,0.157054,-2.4998,0,0,0,0.219841,-0.00157491,0.02,0,0,0,-2.5422
74.3908,0.157054,-2.4998,0,0,0,0.219841,-0.00157475,0.02,0,0,0,-2.54164
74.412,0.157054,-2.4998,0,0,0,0.219841,-0.00157451,0.02,0,0,0,-2.54077
74.4262,0.157054,-2.4998,0,0,0,0.219841,-0.00157435,0.02,0,0,0,-2.5402
74.4436,0.157054,-2.4998,0,0,0,0.219841,-0.00157417,0.02,0,0,0,-2.53953
74.4584,0.157054,-2.4998,0,0,0,0.219841,-0.00157402,0.02,0,0,0,-2.53897
74.4738,0.157054,-2.4998,0,0,0,0.219841,-0.00157387,0.02,0,0,0,-2.53841
74.4896,0.157054,-2.4998,0,0,0,0.219841,-0.00157372,0.02,0,0,0,-2.53785
74.5058,0.157054,-2.4998,0,0,0,0.219841,-0.00157358,0.02,0,0,0,-2.53729
74.5215,0.157054,-2.4998,0,0,0,0.219841,-0.00157345,0.02,0,0,0,-2.53676
74.5361,0.157054,-2.4998,0,0,0,0.219841,-0.00157333,0.02,0,0,0,-2.53629
74.5518,0.157054,-2.4998,0,0,0,0.219841,-0.00157321,0.02,0,0,0,-2.5358
74.5664,0.157054,-2.4998,0,0,0,0.219841,-0.0015731,0.02,0,0,0,-2.53535
74.5828,0.157054,-2.4998,0,0,0,0.219841,-0.00157298,0.02,0,0,0,-2.53486
74.6004,0.157054,-2.4998,0,0,0,0.219841,-0.00157286,0.02,0,0,0,-2.53435
74.6151,0,0,0,0,0,0,-0.00155596,0.0199153,0,0,0,-2.52046
74.6289,0,0,0,0,0,0,-0.00152946,0.0196662,0,0,0,-2.49795
74.6435,0,0,0,0,0,0,-0.00149328,0.0192694,0,0,0,-2.46601
74.6591,0,0,0,0,0,0,-0.00144877,0.0187465,0,0,0,-2.42512
74.6764,0,0,0,0,0,0,-0.00139475,0.018086,0,0,0,-2.37333
74.6904,0,0,0,0,0,0,-0.00134925,0.0175194,0,0,0,-2.32822
74.7062,0,0,0,0,0,0,-0.00129768,0.0168683,0,0,0,-2.27528
74.7183,0,0,0,0,0,0,-0.00125803,0.0163642,0,0,0,-2.23353
74.733,0,0,0,0,0,0,-0.00121056,0.0157566,0,0,0,-2.18208
74.7451,0,0,0,0,0,0,-0.00117224,0.0152643,0,0,0,-2.13961
74.7642,0,0,0,0,0,0,-0.00111349,0.0145056,0,0,0,-2.07226
74.7793,0,0,0,0,0,0,-0.0010682,0.0139195,0,0,0,-2.01905
74.7937,0,0,0,0,0,0,-0.00102617,0.0133744,0,0,0,-1.96855
74.8054,0,0,0,0,0,0,-0.000993147,0.0129458,0,0,0,-1.92819
74.8198,0,0,0,0,0,0,-0.000954186,0.0124395,0,0,0,-1.8796
74.8375,0,0,0,0,0,0,-0.000907848,0.0118367,0,0,0,-1.82039
74.8548,0,0,0,0,0,0,-0.000864934,0.011278,0,0,0,-1.76432
74.8732,0,0,0,0,0,0,-0.000821176,0.0107081,0,0,0,-1.70583
74.8879,0,0,0,0,0,0,-0.000787954,0.0102752,0,0,0,-1.66066
74.905,0,0,0,0,0,0,-0.000750835,0.00979148,0,0,0,-1.60919
74.9226,0,0,0,0,0,0,-0.000714488,0.00931769,0,0,0,-1.55779
74.9396,0,0,0,0,0,0,-0.000680803,0.00887854,0,0,0,-1.50927
74.9566,0,0,0,0,0,0,-0.000648865,0.00846211,0,0,0,-1.46243
74.9711,0,0,0,0,0,0,-0.000622749,0.00812158,0,0,0,-1.42354
74.9881,0,0,0,0,0,0,-0.000593455,0.0077396,0,0,0,-1.37916
75.006,0,0,0,0,0,0,-0.000564197,0.00735806,0,0,0,-1.33401
75.0216,0,0,0,0,0,0,-0.000539836,0.00704037,0,0,0,-1.29582
75.038,0,0,0,0,0,0,-0.000515187,0.00671893,0,0,0,-1.25654
75.0551,0,0,0,0,0,0,-0.000490921,0.00640246,0,0,0,-1.21722
75.0702,0,0,0,0,0,0,-0.000470313,0.00613371,0,0,0,-1.18332
75.0866,0,0,0,0,0,0,-0.000448889,0.00585432,0,0,0,-1.1475
75.1049,0,0,0,0,0,0,-0.000426394,0.00556093,0,0,0,-1.10922
75.1226,0,0,0,0,0,0,-0.000405488,0.00528829,0,0,0,-1.07302
75.1355,0,0,0,0,0,0,-0.000390864,0.00509757,0,0,0,-1.04738
75.1485,0,0,0,0,0,0,-0.000376667,0.00491241,0,0,0,-1.02217
75.1628,0,0,0,0,0,0,-0.000361634,0.00471636,0,0,0,-0.995105
75.1803,0,0,0,0,0,0,-0.000344157,0.00448843,0,0,0,-0.963097
75.1954,0,0,0,0,0,0,-0.000329707,0.00429998,0,0,0,-0.936244
75.2124,0,0,0,0,0,0,-0.000314238,0.00409823,0,0,0,-0.907017
75.2279,0,0,0,0,0,0,-0.000300808,0.00392309,0,0,0,-0.881264
75.2426,0,0,0,0,0,0,-0.000288454,0.00376196,0,0,0,-0.857233
75.2606,0,0,0,0,0,0,-0.000274076,0.00357445,0,0,0,-0.82877
75.2781,0,0,0,0,0,0,-0.000260815,0.0034015,0,0,0,-0.802067
75.2934,0,0,0,0,0,0,-0.000249732,0.00325696,0,0,0,-0.77942
75.3071,0,0,0,0,0,0,-0.000240211,0.00313279,0,0,0,-0.759709
75.321,0,0,0,0,0,0,-0.000230884,0.00301114,0,0,0,-0.740138
75.3367,0,0,0,0,0,0,-0.000220841,0.00288017,0,0,0,-0.718744
75.3552,0,0,0,0,0,0,-0.000209581,0.00273331,0,0,0,-0.694319
75.3766,0,0,0,0,0,0,-0.000197326,0.00257349,0,0,0,-0.667174
75.3921,0,0,0,0,0,0,-0.000188858,0.00246305,0,0,0,-0.64814
75.4077,0,0,0,0,0,0,-0.000180641,0.00235589,0,0,0,-0.629393
75.4219,0,0,0,0,0,0,-0.000173508,0.00226286,0,0,0,-0.612896
75.4391,0,0,0,0,0,0,-0.000165275,0.00215548,0,0,0,-0.593535
75.4517,0,0,0,0,0,0,-0.000159401,0.00207888,0,0,0,-0.579554
75.4718,0,0,0,0,0,0,-0.000150625,0.00196442,0,0,0,-0.558253
75.4899,0,0,0,0,0,0,-0.000143148,0.00186691,0,0,0,-0.539786
75.5074,0,0,0,0,0,0,-0.000136213,0.00177646,0,0,0,-0.522367
75.5262,0,0,0,0,0,0,-0.000129181,0.00168475,0,0,0,-0.504382
75.5431,0,0,0,0,0,0,-0.00012313,0.00160584,0,0,0,-0.488654
75.5579,0,0,0,0,0,0,-0.000118079,0.00153996,0,0,0,-0.475339
75.5768,0,0,0,0,0,0,-0.000111948,0.00146001,0,0,0,-0.458881
75.5897,0,0,0,0,0,0,-0.000107892,0.00140711,0,0,0,-0.447857
75.6079,0,0,0,0,0,0,-0.000102502,0.00133681,0,0,0,-0.432947
75.625,0,0,0,0,0,0,-9.76454e-05,0.00127347,0,0,0,-0.419291
75.6404,0,0,0,0,0,0,-9.35198e-05,0.00121967,0,0,0,-0.40752
75.6545,0,0,0,0,0,0,-8.98045e-05,0.00117121,0,0,0,-0.396773
75.6713,0,0,0,0,0,0,-8.56176e-05,0.00111661,0,0,0,-0.384464
75.6906,0,0,0,0,0,0,-8.10829e-05,0.00105747,0,0,0,-0.370879
75.707,0,0,0,0,0,0,-7.73957e-05,0.00100938,0,0,0,-0.359659
75.7227,0,0,0,0,0,0,-7.40425e-05,0.000965648,0,0,0,-0.3493
75.7365,0,0,0,0,0,0,-7.11808e-05,0.000928327,0,0,0,-0.340343
75.7494,0,0,0,0,0,0,-6.86035e-05,0.000894714,0,0,0,-0.332174
75.7634,0,0,0,0,0,0,-6.59191e-05,0.000859705,0,0,0,-0.323551
75.7802,0,0,0,0,0,0,-6.28587e-05,0.000819792,0,0,0,-0.313557
75.7934,0,0,0,0,0,0,-6.0546e-05,0.000789629,0,0,0,-0.305909
75.8116,0,0,0,0,0,0,-5.75021e-05,0.000749931,0,0,0,-0.295663
75.8294,0,0,0,0,0,0,-5.46774e-05,0.000713092,0,0,0,-0.285988
75.8447,0,0,0,0,0,0,-5.23773e-05,0.000683095,0,0,0,-0.277995
75.861,0,0,0,0,0,0,-4.99907e-05,0.000651969,0,0,0,-0.269569
75.8756,0,0,0,0,0,0,-4.79519e-05,0.00062538,0,0,0,-0.262269
75.8913,0,0,0,0,0,0,-4.58707e-05,0.000598237,0,0,0,-0.254703
75.9112,0,0,0,0,0,0,-4.33666e-05,0.000565579,0,0,0,-0.245422
75.9257,0,0,0,0,0,0,-4.16131e-05,0.00054271,0,0,0,-0.238832
75.9447,0,0,0,0,0,0,-3.94439e-05,0.00051442,0,0,0,-0.230529
75.9609,0,0,0,0,0,0,-3.76755e-05,0.000491356,0,0,0,-0.223654
75.9782,0,0,0,0,0,0,-3.58776e-05,0.000467909,0,0,0,-0.216547
75.995,0,0,0,0,0,0,-3.42104e-05,0.000446166,0,0,0,-0.20985
76.0112,0,0,0,0,0,0,-3.26749e-05,0.00042614,0,0,0,-0.203585
76.0278,0,0,0,0,0,0,-3.11694e-05,0.000406505,0,0,0,-0.197344
76.0416,0,0,0,0,0,0,-2.99667e-05,0.00039082,0,0,0,-0.192291
76.0582,0,0,0,0,0,0,-2.85962e-05,0.000372946,0,0,0,-0.186441
76.0761,0,0,0,0,0,0,-2.71765e-05,0.00035443,0,0,0,-0.180274
76.0957,0,0,0,0,0,0,-2.57173e-05,0.0003354,0,0,0,-0.173814
76.1151,0,0,0,0,0,0,-2.43484e-05,0.000317548,0,0,0,-0.16764
76.1311,0,0,0,0,0,0,-2.32739e-05,0.000303534,0,0,0,-0.16272
76.1451,0,0,0,0,0,0,-2.23588e-05,0.0002916,0,0,0,-0.158473
76.1601,0,0,0,0,0,0,-2.14309e-05,0.000279497,0,0,0,-0.154104
76.1761,0,0,0,0,0,0,-2.04788e-05,0.000267081,0,0,0,-0.149552
76.1911,0,0,0,0,0,0,-1.9627e-05,0.000255972,0,0,0,-0.145421
76.209,0,0,0,0,0,0,-1.86571e-05,0.000243322,0,0,0,-0.140633
76.2236,0,0,0,0,0,0,-1.79017e-05,0.000233471,0,0,0,-0.136853
76.2417,0,0,0,0,0,0,-1.70034e-05,0.000221755,0,0,0,-0.132277
76.2549,0,0,0,0,0,0,-1.63755e-05,0.000213566,0,0,0,-0.129037
76.27,0,0,0,0,0,0,-1.56947e-05,0.000204688,0,0,0,-0.125475
76.2895,0,0,0,0,0,0,-1.48483e-05,0.000193649,0,0,0,-0.120959
76.3079,0,0,0,0,0,0,-1.40959e-05,0.000183836,0,0,0,-0.116873
76.3275,0,0,0,0,0,0,-1.33391e-05,0.000173966,0,0,0,-0.112685
76.3472,0,0,0,0,0,0,-1.26185e-05,0.000164568,0,0,0,-0.108621
76.3642,0,0,0,0,0,0,-1.20266e-05,0.000156848,0,0,0,-0.105228
76.3804,0,0,0,0,0,0,-1.14865e-05,0.000149805,0,0,0,-0.102085
76.3961,0,0,0,0,0,0,-1.09855e-05,0.00014327,0,0,0,-0.0991242
76.4107,0,0,0,0,0,0,-1.05396e-05,0.000137455,0,0,0,-0.0964525
76.4242,0,0,0,0,0,0,-1.0143e-05,0.000132284,0,0,0,-0.0940455
76.4382,0,0,0,0,0,0,-9.74785e-06,0.00012713,0,0,0,-0.0916145
76.4511,0,0,0,0,0,0,-9.39351e-06,0.000122508,0,0,0,-0.0894072
76.4686,0,0,0,0,0,0,-8.93889e-06,0.000116579,0,0,0,-0.0865265
76.4853,0,0,0,0,0,0,-8.53097e-06,0.000111259,0,0,0,-0.0839001
76.502,0,0,0,0,0,0,-8.13298e-06,0.000106069,0,0,0,-0.0812955
76.519,0,0,0,0,0,0,-7.75051e-06,0.000101081,0,0,0,-0.0787509
76.5332,0,0,0,0,0,0,-7.4434e-06,9.70754e-05,0,0,0,-0.0766797
76.5481,0,0,0,0,0,0,-7.13568e-06,9.30622e-05,0,0,0,-0.0745744
76.5631,0,0,0,0,0,0,-6.83714e-06,8.91687e-05,0,0,0,-0.0725021
76.5795,0,0,0,0,0,0,-6.52684e-06,8.51219e-05,0,0,0,-0.0703137
76.5933,0,0,0,0,0,0,-6.27599e-06,8.18503e-05,0,0,0,-0.068521
76.609,0,0,0,0,0,0,-6.00211e-06,7.82784e-05,0,0,0,-0.0665336
76.6249,0,0,0,0,0,0,-5.73663e-06,7.4816e-05,0,0,0,-0.0645772
76.6412,0,0,0,0,0,0,-5.47784e-06,7.1441e-05,0,0,0,-0.06264
76.6585,0,0,0,0,0,0,-5.2156e-06,6.80209e-05,0,0,0,-0.0606435
76.676,0,0,0,0,0,0,-4.96402e-06,6.47398e-05,0,0,0,-0.0586956
76.6933,0,0,0,0,0,0,-4.72815e-06,6.16636e-05,0,0,0,-0.0568387
76.7124,0,0,0,0,0,0,-4.47975e-06,5.84241e-05,0,0,0,-0.0548468
76.7271,0,0,0,0,0,0,-4.29596e-06,5.60272e-05,0,0,0,-0.0533521
76.7456,0,0,0,0,0,0,-4.07669e-06,5.31674e-05,0,0,0,-0.0515366
76.7631,0,0,0,0,0,0,-3.87925e-06,5.05924e-05,0,0,0,-0.0498741
76.7786,0,0,0,0,0,0,-3.71244e-06,4.84169e-05,0,0,0,-0.0484485
76.7946,0,0,0,0,0,0,-3.5483e-06,4.62762e-05,0,0,0,-0.0470241
76.8127,0,0,0,0,0,0,-3.37186e-06,4.39751e-05,0,0,0,-0.0454661
76.8303,0,0,0,0,0,0,-3.20799e-06,4.1838e-05,0,0,0,-0.0439944
76.8472,0,0,0,0,0,0,-3.05748e-06,3.98751e-05,0,0,0,-0.0426204
76.8604,0,0,0,0,0,0,-2.94508e-06,3.84092e-05,0,0,0,-0.0415814
76.8764,0,0,0,0,0,0,-2.81422e-06,3.67025e-05,0,0,0,-0.0403528
76.8895,0,0,0,0,0,0,-2.71123e-06,3.53593e-05,0,0,0,-0.0393738
76.9087,0,0,0,0,0,0,-2.56817e-06,3.34935e-05,0,0,0,-0.0379881
76.9229,0,0,0,0,0,0,-2.46642e-06,3.21666e-05,0,0,0,-0.036989
76.9407,0,0,0,0,0,0,-2.34536e-06,3.05877e-05,0,0,0,-0.0357797
76.9535,0,0,0,0,0,0,-2.26125e-06,2.94908e-05,0,0,0,-0.0349292
76.9698,0,0,0,0,0,0,-2.15906e-06,2.8158e-05,0,0,0,-0.0338794
76.9838,0,0,0,0,0,0,-2.07457e-06,2.70561e-05,0,0,0,-0.0329996
76.9967,0,0,0,0,0,0,-2.00011e-06,2.60851e-05,0,0,0,-0.0322147
77.0131,0,0,0,0,0,0,-1.9092e-06,2.48995e-05,0,0,0,-0.031241
77.032,0,0,0,0,0,0,-1.80989e-06,2.36043e-05,0,0,0,-0.0301574
77.0486,0,0,0,0,0,0,-1.7264e-06,2.25154e-05,0,0,0,-0.0292317
77.064,0,0,0,0,0,0,-1.65263e-06,2.15533e-05,0,0,0,-0.0284017
77.0773,0,0,0,0,0,0,-1.59104e-06,2.07501e-05,0,0,0,-0.0276997
77.0922,0,0,0,0,0,0,-1.52531e-06,1.98929e-05,0,0,0,-0.0269398
